id__,country,regio,s3,anni,area,s5,q3ter,q4__4,q4__5,q4__6,q4__7,q4__8,q4__9,q4__10,q5__4,q5__5,q5__6,q5__7,q5__8,q5__9,q5__10,eta,stile,generation,res_acq,freq_past,freq_dol,freq_bis,freq_mer,freq_caf,freq_te,freq_cioc,cam_past,cam_dol,cam_bis,cam_mer,cam_caf,cam_te,cam_cioc
213,Francia,Hauts De France,Maschio,68,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/mese,2-3/mese,2-3/mese,raro,1/sett,2-3/mese,1/mese,Poco -,Poco -,Poco -,Poco -,Poco -,Poco -,Poco -,65-70,Ristoriani,Boomer,L'intervistato,1.0,2.5,2.5,0.0,4.0,2.5,1.0,-1,-1,-1,-1,-1,-1,-1
214,Francia,Ile De France,Maschio,63,,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,Uguale,Poco -,Uguale,Poco -,Uguale,Uguale,Poco -,55-64,Salutisti,Boomer,L'intervistato,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,-1,0,-1,0,0,-1
215,Francia,Normandie,Femmina,53,,Principalmente io e occasionalmente altri,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",raro,raro,1/mese,1/mese,1/mese,raro,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Essenzialisti,Gen X,Altri,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0
216,Francia,Grand Est,Femmina,61,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,2-3/mese,1/sett,2-3/mese,1/sett,2-3/mese,2-3/mese,Poco -,Uguale,Poco +,Poco +,Poco +,Poco +,Uguale,55-64,Territorialisti,Boomer,L'intervistato,0.0,2.5,4.0,2.5,4.0,2.5,2.5,-1,0,1,1,1,1,0
217,Francia,Grand Est,Maschio,34,,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,1/sett,1/sett,1/sett,2-3/mese,2-3/mese,1/mese,Uguale,Poco +,Poco +,Uguale,Uguale,Uguale,Uguale,25-34,Ristoriani,Gen Y,L'intervistato,10.0,4.0,4.0,4.0,2.5,2.5,1.0,0,1,1,0,0,0,0
219,Francia,Ile De France,Maschio,37,,Solo io,"EDONISTI: persone che ricercano l’esperienza gustativa nel consumo alimentare, non si accontentano di sfamarsi per neces",raro,raro,raro,raro,1/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Edonisti,Gen Y,L'intervistato,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
220,Francia,Ile De France,Maschio,46,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",2-3/mese,1/mese,2-3/sett,1/mese,raro,ogni giorno,2-3/mese,Molto -,Molto -,Uguale,Molto -,Uguale,Molto +,Molto -,45-54,Salubristi,Gen X,L'intervistato,2.5,1.0,10.0,1.0,0.0,30.0,2.5,-1,-1,0,-1,0,1,-1
221,Francia,Grand Est,Maschio,53,,Principalmente io e occasionalmente altri,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/sett,1/sett,1/sett,1/sett,2-3/mese,1/sett,2-3/mese,Uguale,Uguale,Poco +,Poco -,Uguale,Uguale,Uguale,45-54,Industriariani,Gen X,Altri,4.0,4.0,4.0,4.0,2.5,4.0,2.5,0,0,1,-1,0,0,0
222,Francia,Grand Est,Maschio,36,,Principalmente io e occasionalmente altri,"EDONISTI: persone che ricercano l’esperienza gustativa nel consumo alimentare, non si accontentano di sfamarsi per neces",raro,raro,raro,raro,raro,raro,raro,Uguale,Molto -,Poco -,Poco -,Poco -,Poco -,Molto -,35-44,Edonisti,Gen Y,Altri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,-1,-1
223,Francia,Grand Est,Femmina,42,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,1/sett,1/sett,1/sett,2-3/mese,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Territorialisti,Gen Y,L'intervistato,2.5,4.0,4.0,4.0,2.5,2.5,2.5,0,0,0,0,0,0,0
224,Francia,Hauts De France,Maschio,49,,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",ogni giorno,2-3/sett,ogni giorno,2-3/mese,ogni giorno,ogni giorno,2-3/sett,Molto +,Molto +,Molto +,Uguale,Molto +,Molto +,Molto +,45-54,Territorialisti,Gen X,Altri,30.0,10.0,30.0,2.5,30.0,30.0,10.0,1,1,1,0,1,1,1
225,Francia,Ile De France,Maschio,38,,Soprattutto io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",1/sett,2-3/mese,1/mese,raro,raro,raro,raro,Poco -,Molto -,Uguale,Uguale,Poco -,Poco -,Molto -,35-44,Esterofili,Gen Y,L'intervistato,4.0,2.5,1.0,0.0,0.0,0.0,0.0,-1,-1,0,0,-1,-1,-1
226,Francia,Auvergne Rhone Alpes,Femmina,56,,Solo io,"EDONISTI: persone che ricercano l’esperienza gustativa nel consumo alimentare, non si accontentano di sfamarsi per neces",1/sett,1/sett,1/sett,1/sett,1/sett,2-3/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Edonisti,Gen X,L'intervistato,4.0,4.0,4.0,4.0,4.0,2.5,1.0,0,0,0,0,0,0,0
228,Francia,Centre-Val De Loire,Maschio,37,,Solo io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",2-3/sett,2-3/sett,2-3/mese,1/sett,2-3/sett,1/sett,ogni giorno,Molto +,Poco +,Poco +,Poco +,Molto +,Molto +,Poco +,35-44,Localivori,Gen Y,L'intervistato,10.0,10.0,2.5,4.0,10.0,4.0,30.0,1,1,1,1,1,1,1
229,Francia,Provence Alpes Cote D Azur,Femmina,63,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,raro,1/sett,raro,1/sett,1/sett,1/mese,Uguale,Uguale,Uguale,Poco -,Uguale,Uguale,Uguale,55-64,Territorialisti,Boomer,L'intervistato,2.5,0.0,4.0,0.0,4.0,4.0,1.0,0,0,0,-1,0,0,0
231,Francia,Normandie,Femmina,57,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/sett,raro,2-3/mese,raro,1/mese,1/mese,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Salubristi,Gen X,L'intervistato,4.0,0.0,2.5,0.0,1.0,1.0,4.0,0,0,0,0,0,0,0
234,Francia,Grand Est,Maschio,60,,Io e qualcun altro in egual misura,Nessuno di questi,raro,raro,raro,raro,raro,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Nessuno di questi,Boomer,L'intervistato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
235,Francia,Pays De La Loire,Maschio,39,,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,raro,2-3/mese,raro,raro,2-3/mese,2-3/mese,Poco -,Molto -,Poco +,Uguale,Poco -,Poco -,Uguale,35-44,Territorialisti,Gen Y,Altri,2.5,0.0,2.5,0.0,0.0,2.5,2.5,-1,-1,1,0,-1,-1,0
236,Francia,Auvergne Rhone Alpes,Femmina,45,,Solo io,Nessuno di questi,raro,1/mese,1/mese,raro,raro,2-3/mese,raro,Uguale,Uguale,Molto -,Uguale,Uguale,Poco +,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0,0,-1,0,0,1,0
238,Francia,Provence Alpes Cote D Azur,Femmina,39,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,1/sett,1/sett,2-3/mese,2-3/mese,2-3/mese,1/sett,Poco +,Uguale,Uguale,Poco +,Poco -,Uguale,Uguale,35-44,Salutisti,Gen Y,L'intervistato,4.0,4.0,4.0,2.5,2.5,2.5,4.0,1,0,0,1,-1,0,0
239,Francia,Hauts De France,Femmina,61,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,2-3/mese,2-3/mese,1/sett,1/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Salubristi,Boomer,L'intervistato,0.0,0.0,2.5,2.5,4.0,1.0,2.5,0,0,0,0,0,0,0
241,Francia,Ile De France,Femmina,39,,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,raro,1/sett,1/mese,1/mese,2-3/sett,1/mese,Poco +,Molto +,Poco +,Molto +,Molto -,Poco +,Poco -,35-44,Salutisti,Gen Y,L'intervistato,4.0,0.0,4.0,1.0,1.0,10.0,1.0,1,1,1,1,-1,1,-1
243,Francia,Grand Est,Femmina,44,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/mese,2-3/mese,2-3/mese,1/mese,2-3/mese,2-3/mese,2-3/mese,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,35-44,Industriariani,Gen X,L'intervistato,2.5,2.5,2.5,1.0,2.5,2.5,2.5,-1,-1,-1,-1,-1,-1,-1
244,Francia,Ile De France,Maschio,34,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,2-3/sett,ogni giorno,ogni giorno,ogni giorno,2-3/sett,2-3/sett,Poco +,Molto +,Poco +,Poco +,Poco +,Poco +,Poco +,25-34,Ristoriani,Gen Y,L'intervistato,10.0,10.0,30.0,30.0,30.0,10.0,10.0,1,1,1,1,1,1,1
245,Francia,Normandie,Femmina,21,,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,2-3/mese,2-3/mese,1/sett,1/mese,1/mese,2-3/mese,Poco -,Poco -,Uguale,Uguale,Poco -,Poco -,Uguale,20-24,Territorialisti,Gen Z,L'intervistato,2.5,2.5,2.5,4.0,1.0,1.0,2.5,-1,-1,0,0,-1,-1,0
246,Francia,Provence Alpes Cote D Azur,Maschio,68,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,raro,raro,2-3/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Salubristi,Boomer,L'intervistato,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,0,0,0
247,Francia,Normandie,Maschio,48,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/mese,1/mese,2-3/sett,1/sett,1/sett,1/mese,1/sett,Uguale,Uguale,Poco +,Uguale,Poco +,Uguale,Poco +,45-54,Essenzialisti,Gen X,L'intervistato,1.0,1.0,10.0,4.0,4.0,1.0,4.0,0,0,1,0,1,0,1
249,Francia,Normandie,Femmina,65,,Solo io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",1/mese,raro,2-3/sett,raro,1/mese,1/sett,raro,Poco +,Poco +,Molto +,Poco +,Poco +,Poco +,Uguale,65-70,Localivori,Boomer,L'intervistato,1.0,0.0,10.0,0.0,1.0,4.0,0.0,1,1,1,1,1,1,0
250,Francia,Ile De France,Maschio,66,,Io e qualcun altro in egual misura,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,2-3/mese,ogni giorno,2-3/sett,ogni giorno,2-3/sett,raro,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,65-70,Salutisti,Boomer,L'intervistato,4.0,2.5,30.0,10.0,30.0,10.0,0.0,1,1,1,1,1,1,1
251,Francia,Auvergne Rhone Alpes,Maschio,48,,Principalmente io e occasionalmente altri,"EDONISTI: persone che ricercano l’esperienza gustativa nel consumo alimentare, non si accontentano di sfamarsi per neces",raro,raro,1/sett,raro,1/mese,2-3/mese,raro,Uguale,Uguale,Poco -,Uguale,Poco +,Poco +,Molto -,45-54,Edonisti,Gen X,Altri,0.0,0.0,4.0,0.0,1.0,2.5,0.0,0,0,-1,0,1,1,-1
252,Francia,Ile De France,Femmina,48,,Io e qualcun altro in egual misura,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,raro,2-3/mese,1/mese,raro,raro,Poco -,Molto -,Molto -,Poco -,Poco -,Molto -,Molto -,45-54,Industriariani,Gen X,L'intervistato,0.0,0.0,0.0,2.5,1.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
253,Francia,Occitanie,Maschio,36,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/mese,raro,1/mese,1/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Ristoriani,Gen Y,L'intervistato,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
254,Francia,Normandie,Maschio,36,,Principalmente io e occasionalmente altri,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",2-3/mese,2-3/mese,1/sett,2-3/mese,2-3/mese,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Esterofili,Gen Y,Altri,2.5,2.5,4.0,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0
255,Francia,Provence Alpes Cote D Azur,Femmina,51,,Solo io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",raro,raro,raro,raro,1/mese,1/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Localivori,Gen X,L'intervistato,0.0,0.0,0.0,0.0,1.0,1.0,2.5,0,0,0,0,0,0,0
257,Francia,Grand Est,Maschio,59,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,raro,1/mese,raro,raro,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Salubristi,Boomer,L'intervistato,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,0,0,0,0
258,Francia,Auvergne Rhone Alpes,Femmina,33,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/mese,raro,2-3/mese,2-3/mese,2-3/mese,raro,2-3/mese,Poco -,Poco -,Poco -,Poco -,Poco +,Poco -,Poco -,25-34,Salubristi,Gen Y,L'intervistato,1.0,0.0,2.5,2.5,2.5,0.0,2.5,-1,-1,-1,-1,1,-1,-1
260,Francia,Bourgogne Franche Comte,Maschio,49,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,1/mese,1/mese,1/mese,raro,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Salubristi,Gen X,L'intervistato,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0
261,Francia,Centre-Val De Loire,Femmina,34,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,ogni giorno,1/mese,2-3/sett,raro,raro,2-3/mese,Uguale,Molto +,Molto -,Poco -,Poco +,Poco +,Poco -,25-34,Territorialisti,Gen Y,L'intervistato,1.0,30.0,1.0,10.0,0.0,0.0,2.5,0,1,-1,-1,1,1,-1
262,Francia,Ile De France,Maschio,37,,Io e qualcun altro in egual misura,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",raro,raro,2-3/sett,2-3/sett,raro,raro,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Essenzialisti,Gen Y,L'intervistato,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0,0,0,0,0,0,0
264,Francia,Nouvelle Aquitaine,Femmina,62,,Solo io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",1/mese,1/sett,2-3/mese,2-3/mese,2-3/sett,2-3/sett,2-3/sett,Poco -,Poco -,Uguale,Poco -,Poco +,Molto +,Uguale,55-64,Localivori,Boomer,L'intervistato,1.0,4.0,2.5,2.5,10.0,10.0,10.0,-1,-1,0,-1,1,1,0
267,Francia,Ile De France,Femmina,38,,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,2-3/mese,1/mese,2-3/sett,1/sett,1/sett,2-3/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Sregolati,Gen Y,L'intervistato,2.5,1.0,10.0,4.0,4.0,10.0,4.0,0,0,0,0,0,0,0
270,Francia,Ile De France,Femmina,38,,Io e qualcun altro in egual misura,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",raro,raro,2-3/mese,raro,raro,2-3/mese,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Essenzialisti,Gen Y,L'intervistato,0.0,0.0,2.5,0.0,0.0,2.5,4.0,0,0,0,0,0,0,0
271,Francia,Normandie,Femmina,66,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,2-3/sett,raro,2-3/sett,2-3/sett,2-3/sett,Molto -,Molto -,Uguale,Molto -,Uguale,Uguale,Uguale,65-70,Territorialisti,Boomer,L'intervistato,0.0,0.0,10.0,0.0,10.0,10.0,10.0,-1,-1,0,-1,0,0,0
272,Francia,Grand Est,Femmina,30,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/mese,1/mese,1/mese,1/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,25-34,Ristoriani,Gen Y,L'intervistato,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
273,Francia,Nouvelle Aquitaine,Femmina,59,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,raro,1/mese,raro,raro,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Territorialisti,Boomer,L'intervistato,2.5,0.0,1.0,0.0,0.0,2.5,2.5,0,0,0,0,0,0,0
274,Francia,Hauts De France,Maschio,66,,Io e qualcun altro in egual misura,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",2-3/mese,1/mese,1/sett,1/mese,1/mese,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Localivori,Boomer,L'intervistato,2.5,1.0,4.0,1.0,1.0,2.5,2.5,0,0,0,0,0,0,0
275,Francia,Ile De France,Femmina,36,,Solo io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",2-3/mese,2-3/sett,2-3/sett,1/sett,1/sett,2-3/sett,2-3/sett,Molto +,Poco +,Poco +,Poco +,Poco +,Poco +,Molto +,35-44,Esterofili,Gen Y,L'intervistato,2.5,10.0,10.0,4.0,4.0,10.0,10.0,1,1,1,1,1,1,1
277,Francia,Hauts De France,Femmina,65,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/mese,raro,2-3/mese,raro,2-3/mese,raro,2-3/mese,Uguale,Uguale,Uguale,Poco -,Uguale,Uguale,Poco -,65-70,Industriariani,Boomer,L'intervistato,2.5,0.0,2.5,0.0,2.5,0.0,2.5,0,0,0,-1,0,0,-1
280,Francia,Ile De France,Maschio,64,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/sett,raro,2-3/sett,2-3/mese,ogni giorno,2-3/mese,2-3/sett,Uguale,Uguale,Poco +,Uguale,Uguale,Uguale,Uguale,55-64,Territorialisti,Boomer,L'intervistato,10.0,0.0,10.0,2.5,30.0,2.5,10.0,0,0,1,0,0,0,0
282,Francia,Hauts De France,Femmina,41,,Principalmente io e occasionalmente altri,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,2-3/mese,ogni giorno,ogni giorno,1/sett,ogni giorno,2-3/sett,Poco +,Molto +,Poco +,Poco +,Poco +,Molto +,Poco -,35-44,Salutisti,Gen Y,Altri,4.0,2.5,30.0,30.0,4.0,30.0,10.0,1,1,1,1,1,1,-1
285,Francia,Ile De France,Femmina,61,,Solo io,Nessuno di questi,2-3/mese,1/mese,2-3/mese,raro,2-3/mese,1/mese,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Nessuno di questi,Boomer,L'intervistato,2.5,1.0,2.5,0.0,2.5,1.0,4.0,0,0,0,0,0,0,0
286,Francia,Ile De France,Maschio,51,,Solo io,Nessuno di questi,1/mese,2-3/mese,1/mese,1/mese,2-3/mese,2-3/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,1.0,2.5,1.0,1.0,2.5,2.5,1.0,0,0,0,0,0,0,0
289,Francia,Hauts De France,Femmina,53,,Principalmente io e occasionalmente altri,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/mese,raro,2-3/mese,raro,ogni giorno,ogni giorno,raro,Molto -,Uguale,Molto -,Molto -,Poco +,Molto +,Molto -,45-54,Salutisti,Gen X,Altri,2.5,0.0,2.5,0.0,30.0,30.0,0.0,-1,0,-1,-1,1,1,-1
291,Francia,Brittany,Femmina,50,,Solo io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",2-3/sett,2-3/mese,1/sett,1/sett,1/sett,1/sett,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Esterofili,Gen X,L'intervistato,10.0,2.5,4.0,4.0,4.0,4.0,2.5,0,0,0,0,0,0,0
292,Francia,Pays De La Loire,Femmina,41,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,2-3/sett,2-3/sett,2-3/sett,ogni giorno,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Essenzialisti,Gen Y,L'intervistato,4.0,10.0,10.0,10.0,30.0,4.0,4.0,0,0,0,0,0,0,0
294,Francia,Grand Est,Maschio,27,,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,25-34,Territorialisti,Gen Y,Altri,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0
295,Francia,Grand Est,Maschio,61,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/sett,1/mese,1/mese,2-3/mese,1/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Territorialisti,Boomer,L'intervistato,4.0,4.0,1.0,1.0,2.5,1.0,2.5,0,0,0,0,0,0,0
297,Francia,Grand Est,Femmina,40,,Solo io,Nessuno di questi,raro,raro,raro,raro,raro,raro,raro,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,35-44,Nessuno di questi,Gen Y,L'intervistato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
299,Francia,Grand Est,Maschio,58,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/sett,raro,1/sett,1/mese,1/sett,raro,2-3/sett,Uguale,Poco +,Uguale,Uguale,Uguale,Molto -,Poco +,55-64,Salutisti,Gen X,L'intervistato,10.0,0.0,4.0,1.0,4.0,0.0,10.0,0,1,0,0,0,-1,1
301,Francia,Auvergne Rhone Alpes,Maschio,48,,Solo io,Nessuno di questi,raro,raro,raro,raro,raro,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
304,Francia,Grand Est,Maschio,43,,Io e qualcun altro in egual misura,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/mese,raro,2-3/mese,2-3/mese,1/mese,1/mese,raro,Uguale,Uguale,Uguale,Uguale,Poco +,Uguale,Uguale,35-44,Sregolati,Gen X,L'intervistato,1.0,0.0,2.5,2.5,1.0,1.0,0.0,0,0,0,0,1,0,0
305,Francia,Normandie,Femmina,48,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,Molto -,45-54,Ristoriani,Gen X,L'intervistato,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1
306,Francia,Normandie,Femmina,35,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,Poco +,Poco +,Poco -,Poco +,Poco +,Poco +,Poco -,35-44,Essenzialisti,Gen Y,L'intervistato,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,-1,1,1,1,-1
